cve_ent,cve_diario,cve_fechaedo,identif,ano,Entidad,Periódico,Fecha,Titular,Tema,Actor1,Actor2,Estatal,Voz,Sentido,Destinatario de la crítica,Contenido,Víctima 7
15,27,2,15272,2011,México,El Sol de Toluca,19/04/11,Permanente monitoreo al río de La Compañía. Apoyo de $20000 a familias,2,8,,0,9999,9999,9999,9999,9999
15,27,3,15273,2011,México,El Sol de Toluca,22/06/11,Bajará más poder de consumo familiar. Alimentos encarecerán por sequía,2,8,,1,0,1,9999,9999,9999
15,27,4,15274,2011,México,El Sol de Toluca,27/02/11,500 elementos ha perdido la ASE en 6 años. Les entregó apoyo sector privado,1,7,4,1,0,1,9999,9999,9999
15,27,5,15275,2011,México,El Sol de Toluca,17/06/11,Éxito en turismo si acertamos en seguridad: Peña Nieto,2,2,,1,1,0,9999,9999,9999
15,27,6,15276,2011,México,El Sol de Toluca,25/06/11,Edomex aún es seguro: IP,2,4,,1,2,1,9999,9999,9999
15,27,7,15277,2011,México,El Sol de Toluca,17/04/11,"Semana Santa no es ""pachanga"". Exhorta la Iglesia a leer y reflexionar.",0,0,,9999,9999,9999,9999,9999,9999
15,27,8,15278,2012,México,El Sol de Toluca,30/01/12,En el PAN no hay candidatos oficiales: Cordero,2,3,,0,9999,9999,9999,9999,9999
15,27,9,15279,2012,México,El Sol de Toluca,06/11/12,Pasaje mínimo de $10. Piden los transportistas aumento de 3 pesos a la tarifa actual. (Tlanepantla),2,6,,0,9999,9999,9999,9999,9999
15,27,10,152710,2012,México,El Sol de Toluca,23/05/12,México necesita una nueva constitución:HB,2,9999,,0,9999,9999,9999,9999,9999
15,27,11,152711,2012,México,El Sol de Toluca,17/05/12,Reclaman ejidatarios terrenos federales. Infundado el reclamo para el gobierno estatal.,2,8,,1,2,3,9999,9999,9999
15,27,12,152712,2012,México,El Sol de Toluca,13/04/12,Murieron 6 universitarios. Expreso mi solidaridad a la universidad: Eruviel Ávila.,2,1,,1,1,0,9999,9999,9999
15,27,13,152713,2012,México,El Sol de Toluca,10/02/12,Al relevo nuevos alcaldes. Designó el congreso a 8 ediles sustitutlos.,2,2,,1,0,0,9999,9999,9999
15,27,14,152714,2012,México,El Sol de Toluca,30/09/12,Interés extranjero en rentar tierras de cultivo en Edomex,2,9999,,1,0,0,9999,9999,9999
15,27,15,152715,2013,México,El Sol de Toluca,11/02/13,Agilizarán trámites para atraer más inversiones. Dialoga EAV con empresarios,2,1,4,1,1,0,9999,9999,9999
15,27,16,152716,2013,México,El Sol de Toluca,05/02/13,Fue por acumulación de gas:PGR (Pemex),2,3,,0,9999,9999,9999,9999,9999
15,27,17,152717,2013,México,El Sol de Toluca,02/01/13,"En paz, iniciaron los gobiernos municipales. Cren nuevas dependencias",2,2,,1,0,0,9999,9999,9999
15,27,18,152718,2013,México,El Sol de Toluca,14/02/13,Se producirán más y mejores alimentos. EAV: será muy rentable y competitivo el campo.,2,1,,1,1,0,9999,9999,9999
15,27,19,152719,2013,México,El Sol de Toluca,04/01/13,"Austeridad, ahorros y disciplina: Eruviel Ávila Villegas",2,1,,1,1,0,9999,9999,9999
15,27,20,152720,2013,México,El Sol de Toluca,09/03/13,Plena igualdad de derechos y no a la discriminación:EAV,2,1,,1,1,0,9999,9999,9999
15,27,21,152721,2013,México,El Sol de Toluca,10/03/13,Vigilarán amas de casa a comerciantes,0,8,,9999,9999,9999,9999,9999,9999
15,28,1,15281,2011,México,Milenio Estado de México,07/02/11,Con un perredista hunde PAN a PRD,2,2,,0,9999,9999,9999,9999,9999
15,28,2,15282,2011,México,Milenio Estado de México,10/05/11,PAN denuncia: 10 mil maestros apoyan al PRI,2,2,5,1,2,4,1,5,9999
15,28,3,15283,2011,México,Milenio Estado de México,29/06/11,Peña Nieto sí es un peligro para México: PAN-PRD,2,2,,0,9999,9999,9999,9999,9999
15,28,4,15284,2011,México,Milenio Estado de México,13/10/11,"Soy mejor que Enrique Peña, dice Beltrones",2,3,,0,9999,9999,9999,9999,9999
15,28,5,15285,2011,México,Milenio Estado de México,24/06/11,"Calderón a Sicilia: contra el crimen, hasta con piedras",2,3,6,0,9999,9999,9999,9999,9999
15,28,6,15286,2011,México,Milenio Estado de México,09/07/11,Beltrones dice no a la cargada o el tapadismo,2,3,,0,9999,9999,9999,9999,9999
15,28,7,15287,2011,México,Milenio Estado de México,01/05/11,40 empresas ordeñan agua en Atizapán,2,4,,0,9999,9999,9999,9999,9999
15,28,8,15288,2012,México,Milenio Estado de México,07/05/12,"Josefina y AMLO golpearon, Peña Nieto... también",2,3,,0,9999,9999,9999,9999,9999
15,28,9,15289,2012,México,Milenio Estado de México,13/11/12,Legalizar mota resta autoridad a EU: Calderón,2,1,,0,9999,9999,9999,9999,9999
15,28,10,152810,2012,México,Milenio Estado de México,21/11/12,Más recursos para los que dotan de agua,2,2,,1,1,0,9999,9999,9999
15,28,11,152811,2012,México,Milenio Estado de México,14/06/12,Cementerio de químicos,2,9999,,0,9999,9999,9999,9999,9999
15,28,12,152812,2012,México,Milenio Estado de México,02/03/12,"""Vamos adelante"" y bien: Peña Nieto",2,1,,0,9999,9999,9999,9999,9999
15,28,13,152813,2012,México,Milenio Estado de México,02/11/12,Atentan vs alcalde electo de Luvianos,2,2,,0,9999,9999,9999,9999,9999
15,28,14,152814,2012,México,Milenio Estado de México,15/01/12,Cae secuestrador en revisión a motoneta,0,8,,9999,9999,9999,9999,9999,9999
15,28,15,152815,2013,México,Milenio Estado de México,29/07/13,Legalizar drogas diversificará delitos: especialista,2,0,,0,9999,9999,9999,9999,9999
15,28,16,152816,2013,México,Milenio Estado de México,04/06/13,Sólo 10% de los juicios llegan a una sentencia,2,2,,1,0,4,0,1,9999
15,28,17,152817,2013,México,Milenio Estado de México,17/04/13,Injustificable el aumento al transporte,2,8,,1,2,1,9999,9999,9999
15,28,18,152818,2013,México,Milenio Estado de México,03/10/13,Quiere la CNTE 115 millones y 5 excarcelaciones,2,5,8,1,2,2,9999,9999,9999
15,28,19,152819,2013,México,Milenio Estado de México,13/12/13,"Sin agua por un mes, 5 mil familias",2,8,,0,9999,9999,9999,9999,9999
15,28,20,152820,2013,México,Milenio Estado de México,20/04/13,Listo el plan del tren México-Toluca,2,2,,1,1,0,9999,9999,9999
15,28,21,152821,2013,México,Milenio Estado de México,31/03/13,Cuelgan a dos de un puente en calle de Atizapán,1,9999,,0,9999,9999,9999,9999,9999
16,29,1,16291,2011,Michoacán,La Voz de Michoacán,14/02/11,"Avanza el estado, informa Godoy. El gobernador Godoy Rangel rindió su 3er informe de labores",2,1,,1,1,0,9999,9999,9999
16,29,2,16292,2011,Michoacán,La Voz de Michoacán,09/08/11,Quitan al estado 70mdp del Subsemun. Tienen suspendido el Subsidio de Seguridad Pública Municipal,2,2,3,1,0,3,9999,9999,9999
16,29,3,16293,2011,Michoacán,La Voz de Michoacán,23/03/11,"""Cementazo"" en 7 municipios más: Tricolor prepara queja ante el IFE, que investiguen PRD, PAN y PRI",2,2,3,1,2,4,1,5,9999
16,29,4,16294,2011,Michoacán,La Voz de Michoacán,24/11/11,Oficializa el IEM triunfo de Wilfrido. Conteo voto por voto confirma la ventaja sobre el candidato del PAN: es alcalde electo.,2,2,,0,9999,9999,9999,9999,9999
16,29,5,16295,2011,Michoacán,La Voz de Michoacán,23/09/11,Reubicarán clínica IMSS en Uruapan,2,2,,0,9999,9999,9999,9999,9999
16,29,6,16296,2011,Michoacán,La Voz de Michoacán,19/03/11,"En el estado, FCH le apuesta a Mipymes",2,3,4,1,0,0,9999,9999,9999
16,29,7,16297,2011,Michoacán,La Voz de Michoacán,16/10/11,Despilfarran la educación,2,0,,0,9999,9999,9999,9999,9999
16,29,8,16298,2012,Michoacán,La Voz de Michoacán,21/05/12,Sin servicios de salud 1.9 millones: OCDE. Representa más del 43% de la población total en Michoacán,2,9999,,1,0,1,9999,9999,9999
16,29,9,16299,2012,Michoacán,La Voz de Michoacán,27/11/12,Admite la Secretaría de Educación en el Estado mil plazas duplicadas,2,2,5,1,1,1,9999,9999,9999
16,29,10,162910,2012,Michoacán,La Voz de Michoacán,26/12/12,Crece 25% cáncer infantil en entidad,0,8,,9999,9999,9999,9999,9999,9999
16,29,11,162911,2012,Michoacán,La Voz de Michoacán,12/07/12,"La Ermita, al borde del enfrentamiento. La virgen quiere sangre, dicen en la Nueva Jerusalén",1,9999,,0,9999,9999,9999,9999,9999
16,29,12,162912,2012,Michoacán,La Voz de Michoacán,17/02/12,"En rezago, 16300 causas penales. Presidente del Supremo Tribunal Judicial del estado responsabiliza al MP al rendir su informe",2,2,,1,1,4,0,1,9999
16,29,13,162913,2012,Michoacán,La Voz de Michoacán,30/11/12,"Estalla violencia entre ""ruleteros"". 30 taxis destrozados",2,8,,0,9999,9999,9999,9999,9999
16,29,14,162914,2012,Michoacán,La Voz de Michoacán,26/02/12,Revaloran vía en La Loma. La Secretaría de Comunicaciones y Transportes presenta nuevo proyecto para la vialidad.,2,2,,0,9999,9999,9999,9999,9999
16,29,15,162915,2013,Michoacán,La Voz de Michoacán,04/11/13,IP cierra filas con FVF,2,1,4,1,2,0,9999,9999,9999
16,29,16,162916,2013,Michoacán,La Voz de Michoacán,19/11/13,Exigen cuentas a UMSNH,2,5,,1,1,2,9999,9999,9999
16,29,17,162917,2013,Michoacán,La Voz de Michoacán,29/05/13,"""Naufraga"" sector hotelero estatal",2,4,,1,2,1,9999,9999,9999
16,29,18,162918,2013,Michoacán,La Voz de Michoacán,10/10/13,Limpiará SRE la imagen del estado,2,3,,1,1,0,9999,9999,9999
16,29,19,162919,2013,Michoacán,La Voz de Michoacán,27/09/13,En 3 meses habría ya parquímetros,2,2,,0,9999,9999,9999,9999,9999
16,29,20,162920,2013,Michoacán,La Voz de Michoacán,13/07/13,Proyectan preservar especies endémicas,2,9999,,0,9999,9999,9999,9999,9999
16,29,21,162921,2013,Michoacán,La Voz de Michoacán,07/04/13,Condicionan PAN y PRD firma de pacto,2,2,,1,2,0,9999,9999,9999
16,30,1,16301,2011,Michoacán,La Opinión de Michoacán,21/02/11,No disponible,98,9999,,98,98,98,98,98,98
16,30,2,16302,2011,Michoacán,La Opinión de Michoacán,16/08/11,No disponible,98,9999,,98,98,98,98,98,98
16,30,3,16303,2011,Michoacán,La Opinión de Michoacán,10/08/11,No disponible,98,9999,,98,98,98,98,98,98
16,30,4,16304,2011,Michoacán,La Opinión de Michoacán,08/12/11,No disponible,98,9999,,98,98,98,98,98,98
16,30,5,16305,2011,Michoacán,La Opinión de Michoacán,15/07/11,No disponible,98,9999,,98,98,98,98,98,98
16,30,6,16306,2011,Michoacán,La Opinión de Michoacán,29/10/11,No disponible,98,9999,,98,98,98,98,98,98
16,30,7,16307,2011,Michoacán,La Opinión de Michoacán,29/05/11,No disponible,98,9999,,98,98,98,98,98,98
16,30,8,16308,2012,Michoacán,La Opinión de Michoacán,16/07/12,No disponible,98,9999,,98,98,98,98,98,98
16,30,9,16309,2012,Michoacán,La Opinión de Michoacán,07/02/12,No disponible,98,9999,,98,98,98,98,98,98
16,30,10,163010,2012,Michoacán,La Opinión de Michoacán,01/02/12,No disponible,98,9999,,98,98,98,98,98,98
16,30,11,163011,2012,Michoacán,La Opinión de Michoacán,30/08/12,No disponible,98,9999,,98,98,98,98,98,98
16,30,12,163012,2012,Michoacán,La Opinión de Michoacán,16/03/12,No disponible,98,9999,,98,98,98,98,98,98
16,30,13,163013,2012,Michoacán,La Opinión de Michoacán,22/12/12,No disponible,98,9999,,98,98,98,98,98,98
16,30,14,163014,2012,Michoacán,La Opinión de Michoacán,18/03/12,No disponible,98,9999,,98,98,98,98,98,98
16,30,15,163015,2013,Michoacán,La Opinión de Michoacán,09/12/13,No disponible,98,9999,,98,98,98,98,98,98
16,30,16,163016,2013,Michoacán,La Opinión de Michoacán,17/12/13,No disponible,98,9999,,98,98,98,98,98,98
16,30,17,163017,2013,Michoacán,La Opinión de Michoacán,12/06/13,No disponible,98,9999,,98,98,98,98,98,98
16,30,18,163018,2013,Michoacán,La Opinión de Michoacán,07/11/13,No disponible,98,9999,,98,98,98,98,98,98
16,30,19,163019,2013,Michoacán,La Opinión de Michoacán,27/09/13,No disponible,98,9999,,98,98,98,98,98,98
16,30,20,163020,2013,Michoacán,La Opinión de Michoacán,12/10/13,No disponible,98,9999,,98,98,98,98,98,98
16,30,21,163021,2013,Michoacán,La Opinión de Michoacán,11/08/13,No disponible,98,9999,,98,98,98,98,98,98
17,31,1,17311,2011,Morelos,La Unión,28/02/11,Son los policías municipales traba para juicios orales,2,7,,1,0,3,9999,9999,9999
17,31,2,17312,2011,Morelos,La Unión,23/08/11,Procesos penales a quien protegen a policías no aptos,2,7,,1,0,0,9999,9999,9999
17,31,3,17313,2011,Morelos,La Unión,17/08/11,Más improductividad legislativa; ayer no hubo sesión,2,2,,1,0,4,0,1,9999
17,31,4,17314,2011,Morelos,La Unión,22/12/11,Ayudante municipal se otorgó facultad expropiatoria,2,2,,0,9999,9999,9999,9999,9999
17,31,5,17315,2011,Morelos,La Unión,22/07/11,"Casi seis mil, los ciudadanos multados por no verificar",2,8,2,1,0,0,9999,9999,9999
17,31,6,17316,2011,Morelos,La Unión,05/11/11,Prepara Contraloría proceso contra 18 Ayuntamientos,2,2,,1,1,3,9999,9999,9999
17,31,7,17317,2011,Morelos,La Unión,05/06/11,"En peligro, compradores de autos usados",0,2,8,9999,9999,9999,9999,9999,9999
17,31,8,17318,2012,Morelos,La Unión,30/07/12,Mantendrán jóvenes medidas de presión contra ruteros,2,8,,1,2,2,9999,9999,9999
17,31,9,17319,2012,Morelos,La Unión,06/03/12,Locatarios protestan por el aumento en derecho de piso,2,8,,0,9999,9999,9999,9999,9999
17,31,10,173110,2012,Morelos,La Unión,20/06/12,Usa DGT pretextos electorales para incumplir su labor,2,2,,1,0,4,0,1,9999
17,31,11,173111,2012,Morelos,La Unión,27/09/12,Se unen grupos para cerrar libramiento de autopista,2,6,,1,0,2,9999,9999,9999
17,31,12,173112,2012,Morelos,La Unión,06/04/12,El IEBEM comenzó a pagar sueldos atrasados,2,5,,1,0,0,9999,9999,9999
17,31,13,173113,2012,Morelos,La Unión,20/01/12,"Imparable, déficit del IEBEM; culpan a jubilados",2,5,,1,0,4,0,1,9999
17,31,14,173114,2012,Morelos,La Unión,25/03/12,Ruteros quieren subir la tarifa antes de julio,2,6,,1,2,2,9999,9999,9999
17,31,15,173115,2013,Morelos,La Unión,12/08/13,La esposa del ex alcalde de Zapata debe regresar cinco millones,2,2,,0,9999,9999,9999,9999,9999
17,31,16,173116,2013,Morelos,La Unión,30/07/13,"Alcaldes, en riesgo de ser perseguidos vía penal",2,2,,1,0,3,9999,9999,9999
17,31,17,173117,2013,Morelos,La Unión,26/06/13,Maestros disidentes cuestionan labor de su dirigencia seccional,2,5,,1,2,2,9999,9999,9999
17,31,18,173118,2013,Morelos,La Unión,14/11/13,Profesores temen por sus prestaciones si desaparece el IEBEM,2,5,,1,2,4,0,1,9999
17,31,19,173119,2013,Morelos,La Unión,11/10/13,Diferencias entre disidentes del magisterio; una parte rechaza negociar,2,5,8,1,0,2,9999,9999,9999
17,31,20,173120,2013,Morelos,La Unión,02/11/13,Alcaldía de Tlalquitenango pone en jaque a la CFE; busca cobrar postes.,2,2,3,0,9999,9999,9999,9999,9999
17,31,21,173121,2013,Morelos,La Unión,27/10/13,"Sin control, colocación de espectaculares",2,9999,,0,9999,9999,9999,9999,9999
17,32,1,17321,2011,Morelos,Diario de Morelos,07/03/11,Superan daños costo de obras,2,2,,0,9999,9999,9999,9999,9999
17,32,2,17322,2011,Morelos,Diario de Morelos,30/08/11,Pesará a familias deuda de Garrigós,2,2,,0,9999,9999,9999,9999,9999
17,32,3,17323,2011,Morelos,Diario de Morelos,24/08/11,Piden auxilio para estudiar en privadas,2,8,,1,2,0,9999,9999,9999
17,32,4,17324,2011,Morelos,Diario de Morelos,29/12/11,Alertan nueva transa en pagos,2,9999,,1,2,3,9999,9999,9999
17,32,5,17325,2011,Morelos,Diario de Morelos,29/07/11,Acusa el PAN a Garrigós por mapachegate,2,2,,1,2,3,9999,9999,9999
17,32,6,17326,2011,Morelos,Diario de Morelos,12/11/11,Fallece Blake; volaba a Morelos,2,3,,1,0,0,9999,9999,9999
17,32,7,17327,2011,Morelos,Diario de Morelos,12/06/11,Acusan a Garrigós por delincuencia electoral,2,2,,0,9999,9999,9999,9999,9999
17,32,8,17328,2012,Morelos,Diario de Morelos,20/08/12,"Festeja SP y AC... ¡su crisis! Organiza la Secretaría de protección y Auxilio Ciudadano una fiesta de cumpleaños para su titular, Guillermo Barclay Arce, a pesar de atravesar una grave crisis presupuestal y de corrupción.",2,2,,1,0,4,1,2,9999
17,32,9,17329,2012,Morelos,Diario de Morelos,17/04/12,Regresan diputados sin hueso,2,2,,1,0,4,0,0,9999
17,32,10,173210,2012,Morelos,Diario de Morelos,05/09/12,"Contra préstamos, nueva Legislatura",2,3,,1,1,3,9999,9999,9999
17,32,11,173211,2012,Morelos,Diario de Morelos,02/02/12,Rechazan militantes imposición de MMG,2,2,,1,2,3,9999,9999,9999
17,32,12,173212,2012,Morelos,Diario de Morelos,15/06/12,Encubre Gatica a Garrigós,2,2,,0,9999,9999,9999,9999,9999
17,32,13,173213,2012,Morelos,Diario de Morelos,17/02/12,Mario Ayón ¿qué ha hecho por la seguridad?,2,2,4,1,2,4,1,1,9999
17,32,14,173214,2012,Morelos,Diario de Morelos,29/04/12,Arranca la carrera por las alcaldías,2,2,,1,0,0,9999,9999,9999
17,32,15,173215,2013,Morelos,Diario de Morelos,09/09/13,Amarra SAPAC contrato ilegal,2,2,,0,9999,9999,9999,9999,9999
17,32,16,173216,2013,Morelos,Diario de Morelos,24/09/13,Destrozos a vías: $150 millones,2,2,,1,1,3,9999,9999,9999
17,32,17,173217,2013,Morelos,Diario de Morelos,17/07/13,Cárcel contra ex funcionaria,2,2,,0,9999,9999,9999,9999,9999
17,32,18,173218,2013,Morelos,Diario de Morelos,19/12/13,Temen tenderos a cambios en SAT,2,8,3,1,2,3,9999,9999,9999
17,32,19,173219,2013,Morelos,Diario de Morelos,25/10/13,Prohíben mini casinos,2,2,,1,0,0,9999,9999,9999
17,32,20,173220,2013,Morelos,Diario de Morelos,31/08/13,Se quedan sin lana municipios,2,3,2,1,0,3,9999,9999,9999
17,32,21,173221,2013,Morelos,Diario de Morelos,13/01/13,Falta trabajo a posgraduados,2,8,,1,0,1,9999,9999,9999
18,33,1,18331,2011,Nayarit,Meridiano,14/03/11,Ofrece Acosta Naranjo cambio para el Estado,2,2,,1,0,0,9999,9999,9999
18,33,2,18332,2011,Nayarit,Meridiano,20/09/11,Nayarit recupera la esperanza: Roberto,2,1,,1,1,0,9999,9999,9999
18,33,3,18333,2011,Nayarit,Meridiano,12/01/11,Cubre CEA carencias prioritarias en Jala,2,2,,1,1,3,9999,9999,9999
18,33,4,18334,2011,Nayarit,Meridiano,31/03/11,Anuncia Ney González ajustes en seguridad,2,2,,1,1,0,9999,9999,9999
18,33,5,18335,2011,Nayarit,Meridiano,04/01/11,Amenazan porros el orden en Tepic,2,8,,0,9999,9999,9999,9999,9999
18,33,6,18336,2011,Nayarit,Meridiano,19/11/11,Aún hay tareas pendientes en materia de seguridad: Sandoval,2,1,,1,1,0,9999,9999,9999
18,33,7,18337,2011,Nayarit,Meridiano,24/07/11,Iprovinay alcanza meta sexenal,2,2,,1,1,0,9999,9999,9999
18,33,8,18338,2012,Nayarit,Meridiano,15/10/12,Vamos por un campo fuerte y productivo: Roberto,2,1,,1,1,0,9999,9999,9999
18,33,9,18339,2012,Nayarit,Meridiano,01/05/12,Vale la pena mejorar la vida de ciudadanos: Martha,2,2,,1,2,0,9999,9999,9999
18,33,10,183310,2012,Nayarit,Meridiano,15/08/12,Dotará Roberto de uniformes escolares a niños y niñas de primarias públicas,2,1,,1,1,0,9999,9999,9999
18,33,11,183311,2012,Nayarit,Meridiano,16/02/12,Capitalizará turismo al campo nayarita: Roberto,2,1,,1,1,0,9999,9999,9999
18,33,12,183312,2012,Nayarit,Meridiano,27/07/12,Será San Blas un puerto de gran turismo: Roberto,2,1,,1,1,0,9999,9999,9999
18,33,13,183313,2012,Nayarit,Meridiano,09/03/12,Cumple Roberto con escuelas y carreteras en Santiago Ixcuintla,2,1,,1,1,0,9999,9999,9999
18,33,14,183314,2012,Nayarit,Meridiano,23/09/12,Promete Roberto más trabajo en pro del estado,2,1,,1,1,0,9999,9999,9999
18,33,15,183315,2013,Nayarit,Meridiano,23/09/13,Ordena EPN integrar comité de evaluación,2,3,,0,9999,9999,9999,9999,9999
18,33,16,183316,2013,Nayarit,Meridiano,08/10/13,Impacta a México la crisis de Estados Unidos,2,9999,,0,9999,9999,9999,9999,9999
18,33,17,183317,2013,Nayarit,Meridiano,24/07/13,Arranca obra del primer estadio de beisbol,0,9999,,9999,9999,9999,9999,9999,9999
18,33,18,183318,2013,Nayarit,Meridiano,03/10/13,Fortalece RSC sector agrícola y pesquero,2,1,,1,1,0,9999,9999,9999
18,33,19,183319,2013,Nayarit,Meridiano,29/11/13,Late el corazón de Nayaritas con el festival Amado Nervo,0,9999,,9999,9999,9999,9999,9999,9999
18,33,20,183320,2013,Nayarit,Meridiano,07/09/13,Coloca Roberto más de mil jóvenes en la UAN,2,1,,1,1,0,9999,9999,9999
18,33,21,183321,2013,Nayarit,Meridiano,17/03/13,Seguimos trabajando por la seguridad de la región: RSC,2,1,,1,1,0,9999,9999,9999
18,34,1,18341,2011,Nayarit,Express,14/02/11,Carrillo propone crear la Secretaría de pesca,2,2,,1,2,0,9999,9999,9999
18,34,2,18342,2011,Nayarit,Express,18/01/11,Se recomponen fracciones en el Congreso,2,2,,1,0,0,9999,9999,9999
18,34,3,18343,2011,Nayarit,Express,17/08/11,Todo listo para sexto informe de Ney González,2,1,,1,1,0,9999,9999,9999
18,34,4,18344,2011,Nayarit,Express,10/03/11,Griselda recibe apoyo de sectores. Los 20 comités municipales y organizaciones quieren que siga al frente del PRI,2,2,,1,1,0,9999,9999,9999
18,34,5,18345,2011,Nayarit,Express,18/03/11,Mayor vinculación del Congreso con la UAN,2,2,5,1,1,0,9999,9999,9999
18,34,6,18346,2011,Nayarit,Express,25/06/11,No se publica este día,99,9999,,99,99,99,99,99,99
18,34,7,18347,2011,Nayarit,Express,02/01/11,No se publica este día,99,9999,,99,99,99,99,99,99
18,34,8,18348,2012,Nayarit,Express,12/11/12,Espacios de salud dignos para los nayaritas: Roberto,2,1,,1,1,0,9999,9999,9999
18,34,9,18349,2012,Nayarit,Express,17/07/12,Más del doble que 2011 para mejorar escuelas. El gobierno de Roberto Sandoval habrá mejorado más de 600 escuelas,2,1,,1,1,0,9999,9999,9999
18,34,10,183410,2012,Nayarit,Express,19/09/12,Un año de trabajar al lado de la gente: RSC,2,1,,1,1,0,9999,9999,9999
18,34,11,183411,2012,Nayarit,Express,01/03/12,Arranca feria Nayarit 2012,0,9999,,9999,9999,9999,9999,9999,9999
18,34,12,183412,2012,Nayarit,Express,03/08/12,Mejor policía en Nayarit,2,7,,1,0,0,9999,9999,9999
18,34,13,183413,2012,Nayarit,Express,24/03/12,No se publica este día,99,9999,,99,99,99,99,99,99
18,34,14,183414,2012,Nayarit,Express,22/07/12,No se publica este día,99,9999,,99,99,99,99,99,99
18,34,15,183415,2013,Nayarit,Express,11/11/13,Reconocen gestiones de RSC para construcción del Canal Centenario,2,1,,1,2,0,9999,9999,9999
18,34,16,183416,2013,Nayarit,Express,12/03/13,Se beneficiarán más de 40 mil familias con PROSA,2,2,1,1,1,0,9999,9999,9999
18,34,17,183417,2013,Nayarit,Express,31/07/13,"Nayarit, primer lugar nacional en crecimiento económico",2,8,,1,1,0,9999,9999,9999
18,34,18,183418,2013,Nayarit,Express,10/10/13,"Empresarios, taxistas y constructores se pronuncian a favor del Auditorio de la gente",2,8,4,0,9999,9999,9999,9999,9999
18,34,19,183419,2013,Nayarit,Express,06/12/13,Transforma Roberto a Nayarit: CMIC. Líderes de la industria de la construcción reconocieron al Gobernador de la Gente por haber invertido en obra pública.,2,1,4,1,2,0,9999,9999,9999
18,34,20,183420,2013,Nayarit,Express,19/10/13,No se publica este día,99,9999,,99,99,99,99,99,99
18,34,21,183421,2013,Nayarit,Express,24/03/13,No se publica este día,99,9999,,99,99,99,99,99,99
19,35,1,19351,2011,Nuevo León,El Norte,13/06/11,Falsean permisos ¡Frente a tránsito!,2,8,2,0,9999,9999,9999,9999,9999
19,35,2,19352,2011,Nuevo León,El Norte,18/10/11,No deben reservar revisiones.- ONGs,2,6,,1,2,4,0,2,9999
19,35,3,19353,2011,Nuevo León,El Norte,02/02/11,"Atoran obras de ""Alex""",2,2,3,1,0,4,1,1,9999
19,35,4,19354,2011,Nuevo León,El Norte,12/05/11,Y violencia escala: balas matan a 15,2,8,,0,9999,9999,9999,9999,9999
19,35,5,19355,2011,Nuevo León,El Norte,04/03/11,Abre NL deuda; alargará créditos,2,2,,1,0,4,1,2,9999
19,35,6,19356,2011,Nuevo León,El Norte,08/01/11,Viven policías otro día negro,1,7,,0,9999,9999,9999,9999,9999
19,35,7,19357,2011,Nuevo León,El Norte,14/08/11,Van en 3 años 70 masacres,1,9999,,1,0,1,9999,9999,9999
19,35,8,19358,2012,Nuevo León,El Norte,10/12/12,Dejan sin chip ¡a 9 millones!,2,9999,,1,0,3,9999,9999,9999
19,35,9,19359,2012,Nuevo León,El Norte,07/08/12,Impera descontrol en control de ICV. Hasta 17 empleados tienen claves del acceso a bodega de placas,2,3,,1,0,4,0,1,9999
19,35,10,193510,2012,Nuevo León,El Norte,26/09/12,"Maneja ""broker"" domicilio pantalla",2,4,,0,9999,9999,9999,9999,9999
19,35,11,193511,2012,Nuevo León,El Norte,22/03/12,Claman maestros: que pague Estado,2,5,,1,2,4,2,1,9999
19,35,12,193512,2012,Nuevo León,El Norte,17/08/12,Acusan a Morales: él exigió las placas,2,2,,1,0,4,0,2,9999
19,35,13,193513,2012,Nuevo León,El Norte,31/03/12,Darán resultado de cada maestro,2,5,,0,9999,9999,9999,9999,9999
19,35,14,193514,2012,Nuevo León,El Norte,23/09/12,Exigen indagar a Ruiz,2,2,,0,9999,9999,9999,9999,9999
19,35,15,193515,2013,Nuevo León,El Norte,18/11/13,Apoyan foráneos a alcaldías de NL,2,2,,1,0,3,9999,9999,9999
19,35,16,193516,2013,Nuevo León,El Norte,12/03/13,Encara Pacto a monopolios,2,3,4,0,9999,9999,9999,9999,9999
19,35,17,193517,2013,Nuevo León,El Norte,07/08/13,Paga $111 millones el Estado a broker,2,2,,1,0,4,1,2,9999
19,35,18,193518,2013,Nuevo León,El Norte,17/10/13,Destapan caos en finanzas de Nuevo León,2,2,,1,0,4,1,2,9999
19,35,19,193519,2013,Nuevo León,El Norte,13/12/13,"Pagará Estado ""regalo"" federal",2,3,,1,0,3,9999,9999,9999
19,35,20,193520,2013,Nuevo León,El Norte,16/11/13,Allanan licitación a favorita,2,3,,1,0,4,1,2,9999
19,35,21,193521,2013,Nuevo León,El Norte,14/04/13,Llega apoyo contra sequía a cuentagotas,2,9999,,1,0,3,9999,9999,9999
19,36,1,19361,2011,Nuevo León,Milenio Monterrey,27/06/11,"NL no ha podido confiscarle nada a la delincuencia. Desde que entró en vigor, Ley de extinción de Dominio no se ha aplicado nunca.",1,2,,1,0,4,0,1,9999
19,36,2,19362,2011,Nuevo León,Milenio Monterrey,08/11/11,"Formal prisión a 24 polis de 3 municipios. Elementos de Mina, Pesquería e Hidalgo serán procesados por servir a la delincuencia organizada",1,7,9,1,0,3,9999,9999,9999
